,0,1,2,3,4
1920-1929,0,3,0,1,5
1930-1939,1,5,0,1,3
1940-1949,0,1,0,0,0
1950-1959,0,2,1,1,5
1960-1969,15,546,174,185,100
1970-1979,45,664,493,579,152
1980-1989,162,661,716,873,286
1990-1999,508,340,379,405,459
2000-2009,907,95,243,85,459
2010-2019,1536,51,246,78,491
2020-2029,42,1,10,2,12
Total,3216,2369,2262,2210,1972
