,0,1,2,3,4,5,6,7,8,9
1920-1929,0,0,0,0,0,1,0,0,0,3
1930-1939,0,0,0,0,0,1,0,0,3,0
1940-1949,0,0,0,0,0,0,0,0,0,0
1950-1959,2,0,1,1,2,0,0,0,1,2
1960-1969,3,5,85,132,75,63,34,76,131,65
1970-1979,14,10,233,240,152,126,77,195,145,48
1980-1989,55,21,248,181,116,201,106,203,157,66
1990-1999,124,123,74,110,109,107,107,77,97,91
2000-2009,208,223,8,13,108,86,100,6,15,67
2010-2019,324,347,3,8,98,80,97,2,9,55
2020-2029,5,7,0,1,11,4,2,0,1,1
Total,735,736,652,686,671,669,523,559,559,398
