,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.102,0.103,0.075,0.0,0.0,0.0,0.067,0.04,0.061,0.119,0.0,0.0,0.0,0.004,0.0,0.107,0.05,0.0,0.025,0.0,0.021,0.038,0.019,0.0,0.0,0.008,0.031,0.0,0.0,0.002,0.027,0.0,0.0,0.019,0.0,0.019,0.0,0.004,0.042,0.0,0.0,0.011,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0
1970-1979,0.098,0.119,0.086,0.0,0.0,0.0,0.063,0.055,0.054,0.086,0.0,0.0,0.007,0.009,0.0,0.038,0.054,0.004,0.043,0.004,0.027,0.039,0.051,0.001,0.0,0.002,0.026,0.0,0.0,0.004,0.037,0.0,0.0,0.026,0.0,0.022,0.0,0.006,0.009,0.0,0.0,0.019,0.0,0.0,0.0,0.007,0.0,0.004,0.001,0.0
1980-1989,0.098,0.092,0.082,0.0,0.016,0.0,0.073,0.071,0.081,0.055,0.0,0.0,0.006,0.012,0.0,0.026,0.034,0.004,0.053,0.015,0.044,0.041,0.037,0.003,0.002,0.003,0.021,0.0,0.0,0.002,0.031,0.0,0.011,0.025,0.0,0.022,0.001,0.005,0.004,0.0,0.0,0.016,0.0,0.008,0.0,0.004,0.0,0.001,0.0,0.001
1990-1999,0.077,0.086,0.088,0.0,0.023,0.0,0.077,0.041,0.05,0.036,0.0,0.0,0.016,0.052,0.0,0.029,0.038,0.018,0.036,0.054,0.023,0.014,0.048,0.005,0.0,0.009,0.025,0.0,0.0,0.018,0.034,0.0,0.025,0.02,0.0,0.029,0.0,0.011,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.005,0.0,0.007,0.0,0.002
2000-2009,0.0,0.0,0.0,0.0,0.048,0.0,0.076,0.01,0.038,0.019,0.0,0.0,0.124,0.2,0.0,0.019,0.0,0.029,0.01,0.152,0.0,0.0,0.057,0.01,0.0,0.0,0.01,0.0,0.0,0.086,0.0,0.0,0.038,0.0,0.0,0.019,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01
2010-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.045,0.227,0.0,0.045,0.0,0.182,0.0,0.045,0.0,0.0,0.045,0.0,0.0,0.045,0.045,0.0,0.0,0.091,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0
2020-2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,0.092,0.099,0.08,0.0,0.01,0.0,0.069,0.054,0.063,0.071,0.0,0.0,0.011,0.022,0.0,0.043,0.042,0.007,0.041,0.019,0.03,0.035,0.041,0.002,0.001,0.004,0.025,0.0,0.0,0.008,0.032,0.0,0.009,0.023,0.0,0.022,0.0,0.007,0.011,0.0,0.0,0.014,0.0,0.003,0.0,0.005,0.0,0.003,0.0,0.001
