,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,53,54,39,0,0,0,35,21,32,62,0,0,0,2,0,56,26,0,13,0,11,20,10,0,0,4,16,0,0,1,14,0,0,10,0,10,0,2,22,0,0,6,0,0,0,3,0,0,0,0
1970-1979,111,135,97,0,0,0,71,62,61,97,0,0,8,10,0,43,61,4,49,5,31,44,58,1,0,2,29,0,0,5,42,0,0,29,0,25,0,7,10,0,0,22,0,0,0,8,0,4,1,0
1980-1989,110,103,92,0,18,0,82,79,91,61,0,0,7,13,0,29,38,5,59,17,49,46,41,3,2,3,24,0,0,2,35,0,12,28,0,25,1,6,4,0,0,18,0,9,0,4,0,1,0,1
1990-1999,34,38,39,0,10,0,34,18,22,16,0,0,7,23,0,13,17,8,16,24,10,6,21,2,0,4,11,0,0,8,15,0,11,9,0,13,0,5,1,0,0,1,0,0,0,2,0,3,0,1
2000-2009,0,0,0,0,5,0,8,1,4,2,0,0,13,21,0,2,0,3,1,16,0,0,6,1,0,0,1,0,0,9,0,0,4,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,1
2010-2019,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,4,0,1,0,0,1,0,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,308,331,267,0,33,0,231,182,210,239,0,0,36,74,0,144,142,24,138,63,101,116,138,7,2,14,82,0,0,27,106,0,30,76,0,75,1,24,37,0,0,47,0,10,0,17,0,9,1,3
