,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1685,0,0,0,3,180,0,0,0,255,230,381,0,0,0,39,0,149,0,12,129,0,402,0,0,0,0,0,0,44,0,61,0,0,0,0,16,38,0,0,39,0,3,11,39,23,16,11,0,1
1930-1939,1360,0,0,0,2,195,0,0,0,302,261,340,0,0,0,35,0,160,0,14,135,0,317,0,0,0,0,0,0,47,0,54,0,0,0,0,6,33,0,0,52,0,2,15,31,34,20,9,0,0
1940-1949,1346,0,0,0,4,217,0,0,0,284,314,187,0,0,0,37,0,199,0,22,165,0,247,0,0,0,0,0,0,83,0,75,0,0,0,0,17,33,0,0,46,0,5,14,29,28,17,25,0,0
1950-1959,1007,0,0,0,1,308,0,0,0,337,224,174,0,0,0,79,0,230,0,13,216,0,194,0,0,0,0,0,0,93,0,102,0,0,0,0,35,26,0,0,54,0,6,14,52,28,19,13,0,3
1960-1969,870,0,0,0,2,341,0,0,0,392,293,161,0,0,0,231,0,315,0,24,282,0,205,0,0,0,0,0,0,226,0,146,0,0,0,0,85,50,0,0,71,0,21,35,63,44,21,33,0,4
1970-1979,457,0,0,0,2,143,0,0,0,224,229,81,0,0,0,133,0,196,0,13,176,0,93,0,0,0,0,0,0,221,0,68,0,0,0,0,38,43,0,0,71,0,4,20,45,29,7,35,0,2
1980-1989,241,0,0,0,0,68,0,0,0,103,176,38,0,0,0,136,0,127,0,6,101,0,52,0,0,0,0,0,0,108,0,59,0,0,0,0,20,41,0,0,38,0,3,18,24,15,5,18,1,2
1990-1999,114,0,0,0,1,41,0,0,0,59,91,25,0,0,0,113,0,87,0,3,83,0,25,0,0,0,0,0,0,62,0,41,0,0,0,0,5,21,0,0,16,0,9,7,12,9,6,1,1,1
2000-2009,86,0,0,0,1,29,0,0,0,46,55,25,0,0,0,68,0,56,0,8,57,0,20,0,0,0,0,0,0,58,0,18,0,0,0,0,6,33,0,0,11,0,10,5,5,9,1,7,0,1
2010-2019,45,0,0,0,0,16,0,0,0,17,33,12,0,0,0,18,0,14,0,1,15,0,9,0,0,0,0,0,0,24,0,11,0,0,0,0,1,17,0,0,8,0,4,1,2,2,0,4,0,0
2020-2029,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,7211,0,0,0,16,1539,0,0,0,2019,1907,1424,0,0,0,889,0,1535,0,116,1359,0,1564,0,0,0,0,0,0,968,0,635,0,0,0,0,229,335,0,0,406,0,67,140,302,221,112,156,2,14
