,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,44,0,0,0,0,0,0,24,20,14,0,0,0,0,0,1,0,4,0,0
1930-1939,100,0,0,0,0,0,3,41,36,28,0,1,0,0,0,0,0,12,0,0
1940-1949,117,0,0,0,0,1,0,52,34,36,0,0,0,0,0,1,0,15,0,0
1950-1959,104,0,0,0,0,0,0,48,58,62,0,0,0,0,0,2,0,7,1,1
1960-1969,144,0,0,0,0,0,8,104,72,70,0,0,0,0,0,0,0,22,0,4
1970-1979,104,1,0,0,0,0,3,59,59,57,0,0,0,0,0,1,0,10,0,2
1980-1989,59,0,0,0,0,0,5,37,38,45,0,0,0,0,0,1,0,4,0,3
1990-1999,26,0,0,1,0,1,2,11,17,18,0,0,0,0,0,0,0,6,0,0
2000-2009,15,0,0,0,0,0,2,10,11,12,0,0,0,0,0,0,0,3,0,0
2010-2019,7,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,720,1,0,1,0,2,23,386,346,345,0,1,0,0,0,6,0,83,1,10
