,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,313,0,0,0,0,0,2,131,124,74,0,0,1,0,0,4,0,38,0,1
1930-1939,345,0,0,0,0,1,2,176,136,118,0,0,0,0,0,4,1,42,0,3
1940-1949,285,0,0,0,0,0,5,92,96,87,0,0,0,0,0,2,0,26,0,0
1950-1959,242,0,0,0,0,0,7,98,124,119,0,0,1,0,0,4,0,31,0,4
1960-1969,232,0,0,0,0,2,13,134,132,125,0,0,0,1,1,2,0,23,0,7
1970-1979,159,0,0,0,0,0,7,80,81,85,0,0,0,0,0,1,0,14,2,4
1980-1989,89,0,0,0,0,0,5,41,46,50,1,0,1,0,0,0,1,4,0,3
1990-1999,34,0,0,0,0,0,4,18,29,41,0,0,1,1,0,1,0,5,0,1
2000-2009,27,0,0,0,0,0,2,16,12,16,0,0,0,0,0,0,0,3,0,0
2010-2019,13,0,0,0,0,1,0,9,8,11,0,0,0,0,0,0,0,1,1,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,1739,0,0,0,0,4,47,795,788,726,1,0,4,2,1,18,2,187,3,23
