,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.187,0.131,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.037,0.0,0.0
1930-1939,0.452,0.0,0.0,0.0,0.0,0.0,0.014,0.186,0.163,0.127,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0
1940-1949,0.457,0.0,0.0,0.0,0.0,0.004,0.0,0.203,0.133,0.141,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.059,0.0,0.0
1950-1959,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.205,0.219,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.025,0.004,0.004
1960-1969,0.34,0.0,0.0,0.0,0.0,0.0,0.019,0.245,0.17,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.009
1970-1979,0.351,0.003,0.0,0.0,0.0,0.0,0.01,0.199,0.199,0.193,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.034,0.0,0.007
1980-1989,0.307,0.0,0.0,0.0,0.0,0.0,0.026,0.193,0.198,0.234,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.021,0.0,0.016
1990-1999,0.317,0.0,0.0,0.012,0.0,0.012,0.024,0.134,0.207,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0
2000-2009,0.283,0.0,0.0,0.0,0.0,0.0,0.038,0.189,0.208,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0
2010-2019,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2029,,,,,,,,,,,,,,,,,,,,
Total,0.392,0.0,0.0,0.001,0.0,0.002,0.013,0.174,0.176,0.193,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.041,0.0,0.004
