,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,117,0,0,1,0,0,0,40,35,28,0,0,0,0,0,5,0,11,0,1
1930-1939,38,0,0,0,0,0,1,15,13,17,0,0,0,0,0,1,1,6,0,1
1940-1949,167,0,0,0,0,0,2,55,46,39,0,0,0,1,0,2,0,6,0,3
1950-1959,307,0,0,0,0,0,11,114,155,122,0,0,0,0,0,1,0,27,0,5
1960-1969,237,0,0,0,0,0,6,133,126,126,0,0,0,0,0,2,1,26,1,3
1970-1979,119,0,0,1,0,1,5,72,62,67,0,0,1,0,1,0,0,16,1,1
1980-1989,62,0,0,0,0,0,1,38,35,42,0,0,0,0,0,0,0,13,0,3
1990-1999,27,0,0,0,0,1,3,21,20,23,0,0,0,0,0,1,1,5,0,2
2000-2009,13,0,0,0,0,1,6,5,7,17,0,0,0,0,1,0,0,0,0,3
2010-2019,4,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0
2020-2029,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Total,1091,0,0,2,0,4,35,495,503,485,0,0,1,1,2,12,3,110,2,22
