,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,2,0,0,0,0,0,0,10,5,7,0,0,0,0,0,0,0,1,0,1
1970-1979,82,0,0,0,0,0,2,52,38,37,0,0,0,0,0,1,0,6,1,1
1980-1989,58,0,0,0,0,0,3,24,28,30,0,0,1,0,0,0,0,8,0,2
1990-1999,28,0,0,0,0,0,0,20,20,19,0,0,0,0,0,0,0,2,0,0
2000-2009,24,0,0,0,0,0,2,9,17,24,0,0,0,0,0,0,0,4,0,2
2010-2019,10,0,0,0,0,0,1,6,8,5,0,0,0,0,0,0,0,2,0,0
2020-2029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,205,0,0,0,0,0,8,121,116,122,0,0,1,0,0,1,0,23,1,6
