,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,93,84,58,0,0,0,46,31,46,97,0,0,0,3,0,76,35,1,23,0,22,31,12,0,0,9,25,0,0,2,17,0,0,16,0,13,0,4,39,0,0,8,0,0,0,5,0,3,0,0
1970-1979,167,219,150,0,2,0,118,92,104,150,0,0,9,16,0,62,89,6,77,7,70,73,76,1,0,2,50,0,0,5,53,0,0,46,0,41,0,12,13,0,0,36,0,0,0,17,0,5,1,0
1980-1989,220,210,179,0,29,0,152,145,202,127,0,0,13,25,0,55,82,11,136,32,107,95,70,4,2,4,43,0,0,6,60,0,17,64,0,44,4,9,10,0,0,30,0,9,0,5,0,3,3,2
1990-1999,73,79,70,0,29,0,78,41,66,49,0,0,12,52,0,23,35,20,39,49,26,23,37,2,0,4,17,1,0,23,25,0,19,19,0,23,0,15,1,0,0,4,0,0,0,3,0,4,0,1
2000-2009,0,0,0,0,12,0,21,1,11,3,0,0,23,38,0,2,0,8,1,30,1,0,16,2,0,1,2,0,0,18,1,0,9,0,0,5,0,9,0,0,0,0,0,1,0,0,0,0,0,1
2010-2019,0,0,0,0,1,0,1,0,4,0,0,0,6,8,0,2,0,6,0,4,0,0,1,1,0,1,1,0,0,6,2,0,6,2,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,553,593,457,0,73,0,416,311,433,427,0,0,63,142,0,220,241,52,276,122,226,222,213,10,2,21,138,1,0,60,158,0,51,147,0,127,4,51,63,0,0,78,0,10,0,30,0,17,4,4
