,0,1,2,3,4,5,6,7,8,9
1920-1929,7,0,0,1,0,7,0,10,0,11
1930-1939,10,0,0,0,0,3,0,8,0,11
1940-1949,23,0,0,0,0,11,0,8,0,7
1950-1959,74,0,0,2,0,28,0,46,1,50
1960-1969,99,0,0,2,0,67,0,113,1,82
1970-1979,83,0,0,1,0,48,0,87,0,55
1980-1989,94,0,0,1,1,38,0,92,1,66
1990-1999,87,0,0,3,0,54,0,67,1,63
2000-2009,75,1,0,1,1,45,0,54,0,48
2010-2019,28,0,0,0,0,13,0,20,0,18
2020-2029,1,0,0,0,0,0,0,0,0,0
Total,581,1,0,11,2,314,0,505,4,411
