,0,1,2,3,4,5,6,7,8,9
1920-1929,0.194,0.0,0.0,0.028,0.0,0.194,0.0,0.278,0.0,0.306
1930-1939,0.312,0.0,0.0,0.0,0.0,0.094,0.0,0.25,0.0,0.344
1940-1949,0.469,0.0,0.0,0.0,0.0,0.224,0.0,0.163,0.0,0.143
1950-1959,0.368,0.0,0.0,0.01,0.0,0.139,0.0,0.229,0.005,0.249
1960-1969,0.272,0.0,0.0,0.005,0.0,0.184,0.0,0.31,0.003,0.225
1970-1979,0.303,0.0,0.0,0.004,0.0,0.175,0.0,0.318,0.0,0.201
1980-1989,0.321,0.0,0.0,0.003,0.003,0.13,0.0,0.314,0.003,0.225
1990-1999,0.316,0.0,0.0,0.011,0.0,0.196,0.0,0.244,0.004,0.229
2000-2009,0.333,0.004,0.0,0.004,0.004,0.2,0.0,0.24,0.0,0.213
2010-2019,0.354,0.0,0.0,0.0,0.0,0.165,0.0,0.253,0.0,0.228
2020-2029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.386,0.0,0.0,0.006,0.001,0.155,0.0,0.236,0.001,0.215
