,0,1,2,3,4,5,6,7,8,9
1920-1929,1118,2,0,12,1,136,1,625,3,475
1930-1939,1130,0,1,27,1,143,1,687,2,551
1940-1949,1037,0,0,7,2,128,1,538,1,415
1950-1959,818,0,2,15,0,180,1,590,2,520
1960-1969,900,0,0,14,2,295,1,674,0,558
1970-1979,543,1,0,6,1,177,0,418,2,296
1980-1989,278,0,0,2,1,103,0,198,3,144
1990-1999,123,0,1,5,1,60,0,135,0,92
2000-2009,88,0,0,2,0,30,0,68,0,81
2010-2019,42,0,0,0,0,15,0,43,1,26
2020-2029,1,0,0,0,0,0,0,2,0,0
Total,6078,3,4,90,9,1267,5,3978,14,3158
