,0,1,2,3,4
1920-1929,3,63,26,26,10
1930-1939,4,35,30,43,5
1940-1949,0,0,0,0,0
1950-1959,28,166,33,76,22
1960-1969,1510,11484,3895,3750,3901
1970-1979,3333,13542,10755,8219,9489
1980-1989,4756,9949,13249,10298,11102
1990-1999,6576,5749,7462,10595,6936
2000-2009,8815,3316,3753,9629,5176
2010-2019,14807,2993,4350,9172,6207
2020-2029,387,50,168,330,236
Total,40219,47347,43721,52138,43084
