,0,1,2,3,4
1920-1929,693,0,18,196,6
1930-1939,706,1,40,241,8
1940-1949,616,0,25,171,9
1950-1959,389,0,40,186,5
1960-1969,478,1,71,290,11
1970-1979,271,0,33,114,4
1980-1989,127,0,16,67,3
1990-1999,90,0,13,43,0
2000-2009,79,0,9,44,2
2010-2019,32,0,4,13,0
2020-2029,0,0,0,0,0
Total,3481,2,269,1365,48
