,0,1,2,3,4
1920-1929,0.759,0.0,0.02,0.215,0.007
1930-1939,0.709,0.001,0.04,0.242,0.008
1940-1949,0.75,0.0,0.03,0.208,0.011
1950-1959,0.627,0.0,0.065,0.3,0.008
1960-1969,0.562,0.001,0.083,0.341,0.013
1970-1979,0.642,0.0,0.078,0.27,0.009
1980-1989,0.596,0.0,0.075,0.315,0.014
1990-1999,0.616,0.0,0.089,0.295,0.0
2000-2009,0.59,0.0,0.067,0.328,0.015
2010-2019,0.653,0.0,0.082,0.265,0.0
2020-2029,,,,,
Total,0.65,0.0,0.063,0.278,0.009
