,0,1,2,3,4
1920-1929,0.004,0.008,0.189,0.798,0.0
1930-1939,0.022,0.022,0.258,0.699,0.0
1940-1949,0.028,0.0,0.178,0.794,0.0
1950-1959,0.049,0.008,0.282,0.66,0.001
1960-1969,0.051,0.014,0.29,0.644,0.0
1970-1979,0.066,0.032,0.268,0.634,0.0
1980-1989,0.119,0.01,0.268,0.593,0.01
1990-1999,0.115,0.038,0.375,0.471,0.0
2000-2009,0.132,0.0,0.396,0.472,0.0
2010-2019,0.0,0.0,0.333,0.667,0.0
2020-2029,0.0,0.0,0.333,0.667,0.0
Total,0.053,0.012,0.288,0.645,0.001
