,0,1,2,3,4
1920-1929,544,1,13,126,4
1930-1939,610,2,20,183,13
1940-1949,445,0,22,121,5
1950-1959,406,1,25,187,11
1960-1969,447,2,30,185,8
1970-1979,285,0,28,117,3
1980-1989,148,1,30,55,7
1990-1999,69,0,11,53,2
2000-2009,46,1,4,22,3
2010-2019,26,0,6,11,1
2020-2029,0,0,0,0,0
Total,3026,8,189,1060,57
