,0,1,2,3,4
1920-1929,0.019,0.006,0.183,0.791,0.001
1930-1939,0.024,0.016,0.221,0.737,0.002
1940-1949,0.037,0.008,0.204,0.75,0.0
1950-1959,0.04,0.017,0.297,0.644,0.002
1960-1969,0.045,0.012,0.275,0.665,0.003
1970-1979,0.065,0.007,0.27,0.658,0.0
1980-1989,0.124,0.029,0.228,0.614,0.004
1990-1999,0.081,0.015,0.393,0.511,0.0
2000-2009,0.053,0.039,0.289,0.605,0.013
2010-2019,0.136,0.023,0.25,0.591,0.0
2020-2029,,,,,
Total,0.062,0.017,0.261,0.657,0.003
