,0,1,2,3,4
1920-1929,190,0,1,45,2
1930-1939,65,0,2,24,2
1940-1949,255,0,9,57,0
1950-1959,490,1,36,209,6
1960-1969,426,0,34,192,9
1970-1979,220,0,23,93,11
1980-1989,115,2,23,52,2
1990-1999,49,0,12,39,4
2000-2009,25,0,7,21,0
2010-2019,8,0,0,4,0
2020-2029,2,0,0,1,0
Total,1845,3,147,737,36
