,0,1,2,3,4
1920-1929,0.791,0.001,0.019,0.183,0.006
1930-1939,0.737,0.002,0.024,0.221,0.016
1940-1949,0.75,0.0,0.037,0.204,0.008
1950-1959,0.644,0.002,0.04,0.297,0.017
1960-1969,0.665,0.003,0.045,0.275,0.012
1970-1979,0.658,0.0,0.065,0.27,0.007
1980-1989,0.614,0.004,0.124,0.228,0.029
1990-1999,0.511,0.0,0.081,0.393,0.015
2000-2009,0.605,0.013,0.053,0.289,0.039
2010-2019,0.591,0.0,0.136,0.25,0.023
2020-2029,,,,,
Total,0.697,0.002,0.044,0.244,0.013
