,0,1,2,3,4
1920-1929,0.006,0.678,0.303,0.01,0.004
1930-1939,0.006,0.565,0.416,0.01,0.003
1940-1949,0.025,0.518,0.401,0.035,0.022
1950-1959,0.033,0.471,0.435,0.041,0.02
1960-1969,0.152,0.341,0.299,0.114,0.094
1970-1979,0.28,0.175,0.135,0.212,0.198
1980-1989,0.279,0.099,0.1,0.251,0.271
1990-1999,0.249,0.05,0.062,0.285,0.354
2000-2009,0.225,0.034,0.037,0.25,0.454
2010-2019,0.231,0.019,0.04,0.234,0.475
2020-2029,0.252,0.031,0.031,0.213,0.472
Total,0.158,0.271,0.206,0.15,0.215
