,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,327,0,0,0,1,27,0,0,0,60,42,66,0,0,0,9,0,25,0,2,25,0,64,0,0,0,0,0,0,7,0,6,0,0,0,0,2,6,0,0,4,0,0,0,4,5,3,3,0,0
1930-1939,325,0,0,0,1,44,0,0,0,84,69,75,0,0,0,7,0,35,0,2,37,0,83,0,0,0,0,0,0,8,0,8,0,0,0,0,2,8,0,0,19,0,1,4,4,4,7,1,0,0
1940-1949,234,0,0,0,0,47,0,0,0,63,56,25,0,0,0,7,0,38,0,1,26,0,40,0,0,0,0,0,0,10,0,13,0,0,0,0,3,7,0,0,5,0,1,3,2,5,2,5,0,0
1950-1959,189,0,0,0,1,60,0,0,0,68,40,29,0,0,0,11,0,48,0,3,44,0,41,0,0,0,0,0,0,28,0,27,0,0,0,0,4,5,0,0,10,0,2,1,8,4,2,4,0,1
1960-1969,168,0,0,0,0,60,0,0,0,57,47,23,0,0,0,32,0,56,0,5,48,0,32,0,0,0,0,0,0,40,0,33,0,0,0,0,15,12,0,0,11,0,6,9,7,4,3,4,0,0
1970-1979,83,0,0,0,0,18,0,0,0,49,52,11,0,0,0,21,0,49,0,3,26,0,20,0,0,0,0,0,0,32,0,15,0,0,0,0,9,6,0,0,14,0,2,4,3,4,2,9,0,1
1980-1989,47,0,0,0,0,9,0,0,0,20,38,6,0,0,0,27,0,19,0,0,16,0,6,0,0,0,0,0,0,14,0,16,0,0,0,0,0,6,0,0,8,0,0,2,1,2,1,2,1,0
1990-1999,12,0,0,0,0,8,0,0,0,4,14,3,0,0,0,24,0,20,0,0,7,0,3,0,0,0,0,0,0,11,0,10,0,0,0,0,1,3,0,0,4,0,3,1,3,2,2,0,0,0
2000-2009,4,0,0,0,0,1,0,0,0,9,9,1,0,0,0,7,0,7,0,2,5,0,2,0,0,0,0,0,0,7,0,4,0,0,0,0,2,7,0,0,0,0,4,1,2,2,0,0,0,0
2010-2019,10,0,0,0,0,1,0,0,0,2,6,2,0,0,0,4,0,1,0,1,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,2,0,0,3,0,1,1,0,0,0,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,1399,0,0,0,3,275,0,0,0,416,373,241,0,0,0,149,0,298,0,19,234,0,294,0,0,0,0,0,0,161,0,135,0,0,0,0,38,62,0,0,78,0,20,26,34,32,22,28,1,2
