,0,1,2,3,4
1920-1929,0.015,0.727,0.227,0.011,0.019
1930-1939,0.007,0.479,0.486,0.007,0.021
1940-1949,0.035,0.497,0.384,0.044,0.04
1950-1959,0.013,0.491,0.405,0.032,0.059
1960-1969,0.097,0.343,0.272,0.164,0.124
1970-1979,0.192,0.174,0.141,0.3,0.192
1980-1989,0.284,0.099,0.064,0.317,0.236
1990-1999,0.328,0.065,0.06,0.268,0.279
2000-2009,0.439,0.024,0.04,0.241,0.256
2010-2019,0.481,0.014,0.037,0.218,0.249
2020-2029,0.556,0.222,0.0,0.111,0.111
