,0,1,2,3,4
1920-1929,3028,0,28,710,1
1930-1939,2659,1,15,749,0
1940-1949,2735,0,24,633,2
1950-1959,2308,0,45,873,2
1960-1969,2662,1,110,1140,2
1970-1979,1684,1,74,569,2
1980-1989,956,0,56,388,0
1990-1999,522,1,35,272,3
2000-2009,382,0,25,208,0
2010-2019,170,1,9,73,1
2020-2029,5,0,1,0,0
Total,17111,5,422,5615,13
