,0,1,2,3,4
1920-1929,0.804,0.0,0.007,0.188,0.0
1930-1939,0.777,0.0,0.004,0.219,0.0
1940-1949,0.806,0.0,0.007,0.187,0.001
1950-1959,0.715,0.0,0.014,0.27,0.001
1960-1969,0.68,0.0,0.028,0.291,0.001
1970-1979,0.723,0.0,0.032,0.244,0.001
1980-1989,0.683,0.0,0.04,0.277,0.0
1990-1999,0.627,0.001,0.042,0.327,0.004
2000-2009,0.621,0.0,0.041,0.338,0.0
2010-2019,0.669,0.004,0.035,0.287,0.004
2020-2029,0.833,0.0,0.167,0.0,0.0
Total,0.739,0.0,0.018,0.242,0.001
