,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,0,12,8,0,1,1,0,1,0,4,0,3,0,0,1,1,0,2,0,5
1970-1979,2,7,7,0,2,2,0,0,0,2,1,3,1,0,5,0,0,2,2,0
1980-1989,6,12,9,3,3,4,0,3,0,4,0,4,0,2,7,0,0,8,6,1
1990-1999,27,20,7,0,4,10,0,8,0,10,2,1,3,4,12,2,0,7,3,1
2000-2009,71,8,5,1,1,28,0,23,0,0,1,0,13,7,9,7,0,4,5,1
2010-2019,33,4,0,0,0,15,0,16,0,0,2,0,18,4,2,8,0,2,2,0
2020-2029,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Total,140,63,37,4,11,63,0,51,0,20,6,11,37,18,36,18,0,25,18,8
