,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,2,1,0,2,0,0,2,0,0,0,0,2,0,0,0,9,13,0
1930-1939,0,5,1,3,0,24,1,0,0,0,6,1,0,11,0,0,4,1,6,1
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,13,11,2,31,1,0,1,0,0,10,16,6,0,0,0,11,4,0
1960-1969,192,664,509,598,723,1405,352,68,126,85,69,388,1337,820,192,250,115,407,331,228
1970-1979,247,823,556,1263,1342,2200,973,105,299,118,195,948,1515,1395,245,552,313,796,888,479
1980-1989,201,330,825,1243,1532,2291,902,166,271,273,479,894,1273,1505,275,573,321,892,1020,595
1990-1999,199,233,707,1181,1059,2283,549,351,511,186,406,777,1088,2249,504,417,510,797,864,428
2000-2009,158,138,368,545,648,1507,273,308,346,138,306,401,632,2286,664,297,534,498,524,427
2010-2019,161,136,420,494,740,1333,308,309,201,224,328,274,605,2104,674,396,1009,628,539,535
2020-2029,4,0,16,4,2,28,1,0,5,2,0,0,11,68,41,11,11,6,9,10
Total,1162,2329,3417,5343,6048,11104,3360,1307,1762,1026,1789,3693,6477,10446,2595,2496,2817,4045,4198,2703
