,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1930-1939,0,0,35,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,112,0,5,0,0,0,54,0,0,0,0,1,0,0,0,0,0,1
1950-1959,0,0,147,0,24,0,0,0,132,0,0,0,0,16,0,0,0,0,0,1
1960-1969,0,0,88,0,3,0,0,0,131,0,0,0,0,20,0,0,0,0,0,2
1970-1979,0,0,37,0,3,0,0,0,85,0,0,0,0,8,0,0,0,0,0,1
1980-1989,0,0,8,0,1,0,0,0,27,0,0,0,0,1,0,0,0,0,0,1
1990-1999,0,0,6,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2000-2009,0,0,6,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2010-2019,0,0,4,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,0,0,458,0,40,0,0,0,475,0,0,0,0,46,0,0,0,0,0,7
