,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,164,0,4,0,0,0,12,0,0,0,0,2,0,0,0,0,0,1
1930-1939,0,0,309,0,2,0,0,0,47,0,0,0,0,2,0,0,0,0,0,4
1940-1949,0,0,178,0,8,0,0,0,75,0,0,0,0,5,0,0,0,0,0,0
1950-1959,0,0,164,0,17,0,0,0,161,0,0,0,0,8,0,0,0,0,0,3
1960-1969,0,0,103,0,18,0,0,0,164,0,0,0,0,19,0,0,0,0,0,3
1970-1979,0,0,38,0,3,0,0,0,80,0,0,0,0,7,0,0,0,0,0,1
1980-1989,0,0,20,0,6,0,0,0,124,0,0,0,0,5,0,0,0,0,0,0
1990-1999,0,0,8,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,1
2000-2009,0,0,8,0,3,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0
2010-2019,0,0,11,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,0,0,1003,0,61,0,0,0,735,0,0,0,0,53,0,0,0,0,0,13
