,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0.0,0.0,0.845,0.0,0.025,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.005
1930-1939,0.0,0.0,0.797,0.0,0.02,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.006
1940-1949,0.0,0.0,0.677,0.0,0.027,0.0,0.0,0.0,0.277,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.002
1950-1959,0.0,0.0,0.451,0.0,0.054,0.0,0.0,0.0,0.448,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.008
1960-1969,0.0,0.0,0.339,0.0,0.043,0.0,0.0,0.0,0.531,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.009
1970-1979,0.0,0.0,0.251,0.0,0.026,0.0,0.0,0.0,0.663,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.007
1980-1989,0.0,0.0,0.149,0.0,0.024,0.0,0.0,0.0,0.789,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.003,0.0,0.0
1990-1999,0.0,0.0,0.296,0.0,0.02,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.007
2000-2009,0.0,0.0,0.224,0.0,0.051,0.0,0.0,0.0,0.684,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0
2010-2019,0.0,0.0,0.318,0.0,0.018,0.0,0.0,0.0,0.609,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0
2020-2029,,,,,,,,,,,,,,,,,,,,
Total,0.0,0.0,0.435,0.0,0.031,0.0,0.0,0.0,0.491,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.004
