,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960-1969,2,0,0,36,31,27,1,21,22,5,30,0,1,42,7,21,20,29,21,24,18,2,14,17,17,13,0,8,7,2,5,4,13,1,6,13,0,1,2,1,1,6,7,3,7,2,0,6,1,5
1970-1979,3,0,2,84,67,70,7,67,56,15,57,3,2,73,7,47,48,50,34,41,48,5,32,32,53,15,3,25,19,3,18,16,16,1,11,19,5,2,3,10,2,9,15,2,11,4,4,7,2,7
1980-1989,2,0,2,65,73,65,5,61,57,18,61,2,3,37,5,48,57,57,25,54,37,3,26,33,48,20,8,24,20,7,14,18,21,4,9,24,1,6,10,17,2,11,14,4,12,14,3,5,2,4
1990-1999,2,2,1,19,18,21,6,20,23,16,14,1,1,14,6,14,21,12,23,8,19,1,15,14,10,8,7,18,8,1,5,14,6,3,4,7,4,5,3,5,4,10,3,3,5,6,4,6,1,1
2000-2009,1,2,0,1,0,0,4,1,5,5,2,2,1,1,2,1,2,1,5,2,0,1,4,0,4,0,5,6,4,1,2,8,2,0,0,2,3,4,2,2,3,7,1,0,1,0,1,2,1,1
2010-2019,0,1,0,0,1,0,2,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,10,5,5,205,190,183,25,172,163,60,165,8,8,169,28,131,148,149,109,129,122,12,92,97,132,57,24,81,61,14,44,60,58,9,30,66,13,19,21,35,12,43,42,12,36,27,12,26,7,19
