,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
1960-1969,0.002,0.004,0.002,0.013,0.002,0.004,0.002,0.059,0.042,0.04,0.0,0.013,0.04,0.046,0.004,0.057,0.033,0.038,0.004,0.002,0.0,0.0,0.08,0.002,0.052,0.006,0.004,0.011,0.04,0.01,0.025,0.0,0.034,0.002,0.056,0.01,0.0,0.011,0.027,0.033,0.0,0.01,0.013,0.008,0.025,0.015,0.069,0.025,0.011,0.013
1970-1979,0.006,0.004,0.001,0.006,0.002,0.004,0.009,0.059,0.049,0.03,0.002,0.017,0.059,0.036,0.003,0.05,0.028,0.042,0.003,0.002,0.003,0.0,0.064,0.002,0.062,0.002,0.003,0.006,0.042,0.013,0.017,0.004,0.042,0.002,0.044,0.016,0.004,0.01,0.028,0.047,0.003,0.006,0.01,0.014,0.013,0.022,0.074,0.014,0.008,0.013
1980-1989,0.004,0.003,0.004,0.004,0.002,0.013,0.015,0.065,0.051,0.022,0.002,0.018,0.055,0.048,0.006,0.055,0.03,0.051,0.009,0.003,0.007,0.0,0.033,0.002,0.058,0.004,0.002,0.004,0.043,0.016,0.021,0.003,0.033,0.005,0.051,0.013,0.001,0.008,0.023,0.043,0.002,0.004,0.011,0.016,0.018,0.021,0.058,0.019,0.01,0.013
1990-1999,0.014,0.002,0.007,0.014,0.002,0.014,0.011,0.041,0.052,0.052,0.002,0.018,0.045,0.018,0.002,0.032,0.032,0.048,0.007,0.002,0.016,0.005,0.032,0.009,0.048,0.007,0.005,0.014,0.032,0.036,0.016,0.009,0.043,0.011,0.027,0.011,0.009,0.009,0.034,0.023,0.002,0.002,0.011,0.032,0.018,0.041,0.043,0.014,0.023,0.007
2000-2009,0.038,0.01,0.0,0.019,0.01,0.0,0.019,0.0,0.048,0.048,0.0,0.038,0.01,0.019,0.01,0.019,0.0,0.019,0.019,0.01,0.048,0.019,0.01,0.029,0.0,0.0,0.01,0.019,0.01,0.048,0.019,0.01,0.0,0.038,0.01,0.019,0.029,0.0,0.038,0.038,0.019,0.01,0.01,0.076,0.0,0.057,0.01,0.019,0.067,0.01
2010-2019,0.091,0.0,0.0,0.045,0.0,0.045,0.0,0.045,0.0,0.045,0.0,0.136,0.045,0.0,0.0,0.045,0.045,0.0,0.045,0.0,0.045,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.045,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.045
2020-2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,0.022,0.003,0.002,0.015,0.002,0.011,0.008,0.039,0.035,0.034,0.001,0.034,0.072,0.024,0.004,0.037,0.024,0.028,0.012,0.003,0.017,0.01,0.074,0.006,0.031,0.003,0.003,0.008,0.024,0.024,0.02,0.004,0.022,0.015,0.027,0.01,0.006,0.005,0.057,0.026,0.004,0.011,0.008,0.021,0.017,0.022,0.036,0.013,0.017,0.05
