,0,1,2,3,4
1920-1929,20,0,0,16,0
1930-1939,16,0,0,16,0
1940-1949,40,0,1,8,0
1950-1959,127,0,2,72,0
1960-1969,215,0,20,128,1
1970-1979,185,0,11,78,0
1980-1989,193,0,15,85,0
1990-1999,167,1,11,96,0
2000-2009,131,0,14,80,0
2010-2019,51,1,3,24,0
2020-2029,1,0,0,0,0
Total,1146,2,77,603,1
