,0,1,2,3,4
1920-1929,5,6,0,3,9
1930-1939,1,10,0,3,6
1940-1949,32,55,6,30,40
1950-1959,25,40,10,33,42
1960-1969,144,92,13,213,178
1970-1979,359,48,14,524,397
1980-1989,476,20,5,497,420
1990-1999,661,4,1,436,454
2000-2009,652,2,2,359,316
2010-2019,562,1,0,332,267
2020-2029,15,0,0,8,4
Total,2932,278,51,2438,2133
