,0,1,2,3,4
1920-1929,0.444,0.0,0.0,0.333,0.222
1930-1939,0.143,0.571,0.0,0.143,0.143
1940-1949,0.206,0.304,0.029,0.235,0.225
1950-1959,0.074,0.349,0.07,0.163,0.344
1960-1969,0.223,0.127,0.012,0.364,0.274
1970-1979,0.272,0.037,0.009,0.416,0.266
1980-1989,0.339,0.009,0.0,0.371,0.281
1990-1999,0.376,0.005,0.0,0.302,0.317
2000-2009,0.47,0.0,0.0,0.256,0.274
2010-2019,0.509,0.0,0.0,0.228,0.263
2020-2029,0.833,0.0,0.0,0.167,0.0
Total,0.343,0.044,0.006,0.326,0.281
