,0,1,2,3,4
1920-1929,0.217,0.261,0.0,0.13,0.391
1930-1939,0.05,0.5,0.0,0.15,0.3
1940-1949,0.196,0.337,0.037,0.184,0.245
1950-1959,0.167,0.267,0.067,0.22,0.28
1960-1969,0.225,0.144,0.02,0.333,0.278
1970-1979,0.268,0.036,0.01,0.39,0.296
1980-1989,0.336,0.014,0.004,0.35,0.296
1990-1999,0.425,0.003,0.001,0.28,0.292
2000-2009,0.49,0.002,0.002,0.27,0.237
2010-2019,0.484,0.001,0.0,0.286,0.23
2020-2029,0.556,0.0,0.0,0.296,0.148
Total,0.31,0.142,0.013,0.263,0.272
