,0,1,2,3,4
1920-1929,0.222,0.222,0.0,0.278,0.278
1930-1939,0.205,0.462,0.0,0.231,0.103
1940-1949,0.175,0.39,0.045,0.203,0.186
1950-1959,0.256,0.335,0.034,0.244,0.131
1960-1969,0.356,0.109,0.022,0.253,0.26
1970-1979,0.392,0.031,0.006,0.276,0.294
1980-1989,0.345,0.016,0.001,0.303,0.335
1990-1999,0.273,0.004,0.001,0.334,0.388
2000-2009,0.249,0.002,0.001,0.254,0.494
2010-2019,0.253,0.001,0.0,0.219,0.527
2020-2029,0.4,0.0,0.0,0.0,0.6
Total,0.284,0.143,0.01,0.236,0.327
