,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,695,0,21,0,0,0,96,0,0,0,0,8,0,0,0,0,0,3
1930-1939,0,0,1187,0,35,0,0,0,265,0,0,0,0,9,0,0,0,0,0,9
1940-1949,0,0,1223,0,56,0,0,0,504,0,0,0,0,25,0,0,0,0,0,9
1950-1959,0,0,710,0,95,0,0,0,688,0,0,0,0,53,0,0,0,0,0,13
1960-1969,0,0,525,0,67,0,0,0,742,0,0,0,0,121,0,0,0,0,0,11
1970-1979,0,0,233,0,28,0,0,0,569,0,0,0,0,46,0,0,0,0,0,7
1980-1989,0,0,113,0,18,0,0,0,460,0,0,0,0,24,0,0,0,1,0,2
1990-1999,0,0,106,0,5,0,0,0,215,0,0,0,0,11,0,0,0,0,0,2
2000-2009,0,0,51,0,8,0,0,0,139,0,0,0,0,5,0,0,0,0,0,0
2010-2019,0,0,83,0,13,0,0,0,165,0,0,0,0,17,0,0,0,0,0,1
2020-2029,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Total,0,0,4927,0,346,0,0,0,3845,0,0,0,0,319,0,0,0,1,0,57
