,0,1,2,3,4
1920-1929,,,,,
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.0,0.667,0.0,0.0,0.333
1960-1969,0.0,0.338,0.245,0.137,0.279
1970-1979,0.005,0.323,0.318,0.159,0.195
1980-1989,0.0,0.299,0.345,0.169,0.186
1990-1999,0.0,0.236,0.326,0.242,0.197
2000-2009,0.093,0.209,0.14,0.419,0.14
2010-2019,0.0,0.429,0.143,0.429,0.0
2020-2029,,,,,
Total,0.005,0.303,0.306,0.182,0.205
