,0,1,2,3,4
1920-1929,,,,,
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.0,0.0,0.0,1.0,0.0
1960-1969,0.0,0.386,0.22,0.157,0.236
1970-1979,0.011,0.374,0.241,0.108,0.266
1980-1989,0.004,0.213,0.365,0.201,0.217
1990-1999,0.01,0.312,0.302,0.219,0.156
2000-2009,0.1,0.2,0.25,0.35,0.1
2010-2019,0.0,0.5,0.0,0.5,0.0
2020-2029,,,,,
Total,0.009,0.312,0.285,0.168,0.226
