,0,1,2,3,4
1920-1929,0.0,1.0,0.0,0.0,0.0
1930-1939,0.75,0.0,0.0,0.0,0.25
1940-1949,,,,,
1950-1959,0.222,0.556,0.111,0.0,0.111
1960-1969,0.522,0.099,0.169,0.012,0.199
1970-1979,0.342,0.075,0.259,0.027,0.297
1980-1989,0.25,0.107,0.271,0.057,0.315
1990-1999,0.157,0.241,0.172,0.241,0.188
2000-2009,0.05,0.272,0.133,0.496,0.048
2010-2019,0.021,0.19,0.112,0.65,0.027
2020-2029,0.031,0.188,0.188,0.562,0.031
Total,0.234,0.273,0.141,0.205,0.147
