,0,1,2,3,4
1920-1929,0.821,0.0,0.01,0.169,0.0
1930-1939,0.785,0.0,0.005,0.21,0.0
1940-1949,0.806,0.0,0.005,0.187,0.002
1950-1959,0.702,0.0,0.011,0.286,0.002
1960-1969,0.717,0.0,0.031,0.251,0.0
1970-1979,0.727,0.002,0.03,0.238,0.002
1980-1989,0.68,0.0,0.033,0.286,0.0
1990-1999,0.578,0.0,0.03,0.385,0.007
2000-2009,0.645,0.0,0.066,0.289,0.0
2010-2019,0.705,0.0,0.091,0.205,0.0
2020-2029,,,,,
Total,0.75,0.0,0.018,0.232,0.001
