,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.028,0.0,0.056,0.0,0.0,0.306,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.028,0.028,0.0,0.056,0.0,0.139,0.0,0.0,0.139,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.028,0.056,0.0,0.0,0.0,0.0,0.0,0.028
1970-1979,0.125,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.062,0.0,0.0,0.062,0.062,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0
1980-1989,0.107,0.071,0.036,0.0,0.0,0.0,0.036,0.0,0.018,0.0,0.0,0.018,0.054,0.0,0.054,0.036,0.0,0.0,0.036,0.0,0.018,0.0,0.036,0.0,0.0,0.018,0.036,0.0,0.018,0.018,0.036,0.054,0.0,0.071,0.071,0.018,0.0,0.0,0.036,0.0,0.036,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.036,0.0
1990-1999,0.069,0.127,0.127,0.0,0.0,0.02,0.01,0.0,0.01,0.01,0.02,0.059,0.039,0.0,0.029,0.01,0.01,0.0,0.02,0.0,0.0,0.049,0.0,0.02,0.0,0.0,0.01,0.01,0.02,0.039,0.059,0.01,0.01,0.02,0.039,0.0,0.039,0.029,0.029,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0
2000-2009,0.119,0.101,0.119,0.0,0.0,0.0,0.055,0.0,0.018,0.055,0.0,0.064,0.037,0.0,0.055,0.0,0.009,0.009,0.0,0.0,0.0,0.018,0.018,0.0,0.0,0.037,0.037,0.018,0.018,0.018,0.009,0.009,0.028,0.028,0.0,0.0,0.009,0.028,0.0,0.0,0.018,0.018,0.009,0.009,0.009,0.0,0.0,0.0,0.0,0.018
2010-2019,0.208,0.148,0.101,0.0,0.0,0.0,0.074,0.0,0.007,0.04,0.0,0.047,0.054,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.02,0.007,0.0,0.0,0.013,0.0,0.0,0.04,0.02,0.007,0.0,0.02,0.0,0.0,0.034,0.02,0.0,0.013,0.034,0.0,0.007,0.013,0.007,0.0,0.0,0.0,0.0,0.0
2020-2029,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.07,0.057,0.126,0.0,0.0,0.002,0.05,0.003,0.006,0.046,0.03,0.021,0.061,0.003,0.045,0.005,0.002,0.001,0.006,0.0,0.002,0.02,0.018,0.003,0.0,0.013,0.021,0.02,0.006,0.019,0.014,0.024,0.004,0.015,0.028,0.002,0.009,0.009,0.01,0.004,0.073,0.002,0.005,0.013,0.002,0.0,0.003,0.0,0.122,0.005
