,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1960-1969,0,0,0,0,0,0,1,1,0,2,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,5,0,0,5,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1
1970-1979,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1980-1989,6,4,2,0,0,0,2,0,1,0,0,1,3,0,3,2,0,0,2,0,1,0,2,0,0,1,2,0,1,1,2,3,0,4,4,1,0,0,2,0,2,0,0,2,0,0,0,0,2,0
1990-1999,7,13,13,0,0,2,1,0,1,1,2,6,4,0,3,1,1,0,2,0,0,5,0,2,0,0,1,1,2,4,6,1,1,2,4,0,4,3,3,2,1,0,0,0,0,0,3,0,0,0
2000-2009,13,11,13,0,0,0,6,0,2,6,0,7,4,0,6,0,1,1,0,0,0,2,2,0,0,4,4,2,2,2,1,1,3,3,0,0,1,3,0,0,2,2,1,1,1,0,0,0,0,2
2010-2019,31,22,15,0,0,0,11,0,1,6,0,7,8,0,2,0,0,0,0,0,0,8,3,1,0,0,2,0,0,6,3,1,0,3,0,0,5,3,0,2,5,0,1,2,1,0,0,0,0,0
2020-2029,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,59,51,45,0,0,2,22,1,5,16,3,21,31,1,18,3,2,1,4,0,1,16,9,3,0,6,11,6,5,15,12,11,4,12,13,1,10,9,6,4,12,2,3,7,2,0,3,0,4,3
