,0,1,2,3,4
1920-1929,0.004,0.678,0.303,0.006,0.01
1930-1939,0.003,0.565,0.416,0.006,0.01
1940-1949,0.022,0.518,0.401,0.025,0.035
1950-1959,0.02,0.471,0.435,0.033,0.041
1960-1969,0.094,0.341,0.299,0.152,0.114
1970-1979,0.198,0.175,0.135,0.28,0.212
1980-1989,0.271,0.099,0.1,0.279,0.251
1990-1999,0.354,0.05,0.062,0.249,0.285
2000-2009,0.454,0.034,0.037,0.225,0.25
2010-2019,0.475,0.019,0.04,0.231,0.234
2020-2029,0.472,0.031,0.031,0.252,0.213
