,0,1,2,3,4
1920-1929,0,3,0,1,0
1930-1939,0,2,1,1,0
1940-1949,0,0,0,0,0
1950-1959,1,5,0,2,1
1960-1969,5,415,109,37,103
1970-1979,32,475,355,78,300
1980-1989,75,371,443,134,331
1990-1999,248,168,199,233,171
2000-2009,404,38,28,293,71
2010-2019,638,13,24,255,93
2020-2029,19,2,0,8,3
Total,1422,1492,1159,1042,1073
