,0,1,2,3,4
1920-1929,,,,,
1930-1939,,,,,
1940-1949,0.154,0.365,0.327,0.0,0.154
1950-1959,0.409,0.136,0.205,0.0,0.25
1960-1969,0.127,0.288,0.357,0.006,0.222
1970-1979,0.058,0.29,0.376,0.007,0.269
1980-1989,0.026,0.335,0.34,0.001,0.298
1990-1999,0.014,0.361,0.331,0.002,0.292
2000-2009,0.004,0.397,0.3,0.001,0.298
2010-2019,0.003,0.395,0.318,0.0,0.284
2020-2029,0.0,0.423,0.346,0.0,0.231
Total,0.088,0.332,0.322,0.002,0.255
