,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,25,20,15,0,0,0,16,7,15,20,0,0,0,1,0,15,13,0,6,0,7,7,3,0,0,4,5,0,0,0,6,0,0,6,0,3,0,2,1,0,0,3,0,0,0,1,0,3,0,0
1970-1979,42,56,31,0,1,0,25,21,23,41,0,0,0,2,0,13,14,0,16,1,12,13,14,0,0,0,10,0,0,0,12,0,0,8,0,9,0,1,2,0,0,8,0,0,0,6,0,3,0,0
1980-1989,35,46,33,0,3,0,18,26,24,16,0,0,2,4,0,11,10,2,14,3,15,17,14,0,1,1,5,0,0,3,12,0,2,7,0,8,3,4,1,0,0,6,0,6,0,1,0,1,0,0
1990-1999,12,19,14,0,5,0,19,7,7,7,0,0,0,9,0,7,6,5,11,10,3,2,4,0,0,2,4,1,0,6,5,0,3,3,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,0
2000-2009,0,0,0,0,2,0,4,0,0,0,0,0,6,8,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010-2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,114,142,93,0,11,0,82,61,69,85,0,0,9,24,0,49,43,7,47,27,37,39,36,1,1,7,25,1,0,11,36,0,8,24,0,24,3,11,5,0,0,17,0,6,0,10,0,8,0,0
