,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,16,15,14,0,0,0,10,8,8,20,0,0,0,0,0,24,9,0,4,0,2,3,3,0,0,1,7,0,0,1,4,0,0,2,0,5,0,0,2,0,0,1,0,0,0,1,0,0,0,0
1970-1979,26,38,26,0,0,0,25,13,13,28,0,0,4,7,0,13,10,1,11,3,9,13,18,0,0,0,4,0,0,2,13,0,0,9,0,3,0,0,1,0,0,9,0,0,0,0,0,0,0,0
1980-1989,42,31,28,0,8,0,26,25,38,22,0,0,5,6,0,7,12,3,25,6,22,9,13,2,0,1,8,0,0,2,6,0,2,8,0,11,0,1,1,0,0,3,0,1,0,0,0,0,0,0
1990-1999,8,9,8,0,6,0,12,3,9,8,0,0,1,5,0,6,3,5,5,10,3,2,2,0,0,0,2,0,0,4,4,0,4,3,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0
2000-2009,0,0,0,0,2,0,4,1,2,0,0,0,1,6,0,0,0,0,0,3,0,0,3,0,0,1,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010-2019,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,92,93,76,0,16,0,77,50,71,78,0,0,12,26,0,50,34,12,45,22,36,27,40,2,0,3,22,0,0,14,27,0,8,22,0,24,0,7,4,0,0,14,0,1,0,1,0,0,0,0
