,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.001,0.0,0.002,0.0,0.029,0.021,0.001,0.0,0.055,0.084,0.0,0.011,0.009,0.0,0.002,0.005,0.358,0.0,0.001,0.0,0.0,0.001,0.011,0.001,0.002,0.119,0.0,0.0,0.0,0.004,0.059,0.0,0.011,0.0,0.032,0.006,0.047,0.0,0.005,0.009,0.0,0.0,0.103,0.0,0.001,0.002,0.001,0.002,0.0,0.005
1930-1939,0.0,0.001,0.001,0.0,0.029,0.05,0.001,0.0,0.062,0.061,0.001,0.007,0.006,0.001,0.001,0.008,0.258,0.0,0.001,0.001,0.001,0.0,0.011,0.0,0.002,0.187,0.0,0.001,0.0,0.003,0.075,0.0,0.008,0.0,0.03,0.009,0.053,0.0,0.001,0.013,0.0,0.001,0.098,0.0,0.001,0.003,0.001,0.004,0.0,0.011
1940-1949,0.004,0.001,0.003,0.0,0.031,0.08,0.005,0.0,0.05,0.042,0.004,0.007,0.004,0.001,0.004,0.005,0.244,0.002,0.003,0.002,0.001,0.004,0.015,0.003,0.013,0.16,0.003,0.001,0.001,0.005,0.096,0.001,0.012,0.001,0.032,0.017,0.052,0.001,0.004,0.009,0.003,0.0,0.046,0.001,0.002,0.01,0.002,0.005,0.001,0.008
1950-1959,0.003,0.001,0.006,0.001,0.041,0.115,0.005,0.001,0.07,0.036,0.003,0.015,0.011,0.0,0.003,0.005,0.182,0.002,0.004,0.001,0.001,0.005,0.021,0.003,0.013,0.092,0.004,0.001,0.003,0.005,0.116,0.001,0.015,0.003,0.048,0.016,0.037,0.002,0.012,0.013,0.002,0.002,0.044,0.001,0.005,0.015,0.004,0.007,0.001,0.007
1960-1969,0.016,0.004,0.012,0.001,0.038,0.079,0.023,0.004,0.048,0.021,0.027,0.034,0.007,0.006,0.005,0.006,0.108,0.006,0.016,0.008,0.007,0.011,0.022,0.013,0.032,0.049,0.012,0.009,0.012,0.012,0.074,0.006,0.025,0.008,0.038,0.021,0.035,0.007,0.023,0.01,0.009,0.009,0.02,0.004,0.021,0.019,0.014,0.009,0.002,0.004
1970-1979,0.031,0.012,0.024,0.0,0.022,0.045,0.046,0.014,0.022,0.008,0.05,0.025,0.005,0.009,0.005,0.003,0.048,0.012,0.034,0.008,0.011,0.017,0.018,0.026,0.047,0.022,0.026,0.014,0.023,0.021,0.025,0.012,0.02,0.018,0.018,0.019,0.022,0.016,0.029,0.01,0.026,0.022,0.008,0.011,0.031,0.021,0.033,0.005,0.003,0.002
1980-1989,0.03,0.015,0.025,0.0,0.011,0.044,0.057,0.013,0.013,0.004,0.052,0.034,0.003,0.009,0.002,0.002,0.029,0.025,0.054,0.005,0.019,0.014,0.017,0.026,0.047,0.013,0.032,0.013,0.023,0.025,0.012,0.031,0.01,0.028,0.014,0.014,0.02,0.024,0.016,0.009,0.032,0.024,0.003,0.022,0.025,0.021,0.028,0.007,0.004,0.001
1990-1999,0.022,0.018,0.023,0.0,0.011,0.015,0.071,0.013,0.007,0.003,0.039,0.029,0.001,0.012,0.0,0.001,0.011,0.033,0.085,0.006,0.025,0.013,0.016,0.026,0.044,0.013,0.039,0.027,0.018,0.029,0.006,0.043,0.012,0.051,0.011,0.01,0.008,0.03,0.009,0.004,0.042,0.023,0.003,0.024,0.014,0.021,0.03,0.004,0.003,0.001
2000-2009,0.012,0.037,0.015,0.0,0.005,0.011,0.069,0.014,0.003,0.002,0.033,0.021,0.001,0.011,0.0,0.001,0.006,0.033,0.12,0.007,0.042,0.013,0.008,0.028,0.041,0.007,0.035,0.023,0.021,0.034,0.004,0.039,0.007,0.078,0.007,0.01,0.005,0.037,0.007,0.002,0.035,0.009,0.003,0.041,0.012,0.019,0.026,0.003,0.003,0.0
2010-2019,0.014,0.043,0.02,0.0,0.002,0.011,0.062,0.011,0.002,0.001,0.029,0.008,0.0,0.011,0.001,0.0,0.006,0.065,0.137,0.006,0.033,0.015,0.009,0.02,0.028,0.013,0.03,0.018,0.015,0.028,0.003,0.023,0.006,0.09,0.002,0.007,0.004,0.048,0.006,0.002,0.035,0.006,0.001,0.075,0.009,0.015,0.025,0.002,0.001,0.0
2020-2029,0.016,0.062,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.188,0.0,0.062,0.016,0.016,0.016,0.0,0.0,0.047,0.016,0.016,0.047,0.0,0.0,0.031,0.031,0.016,0.0,0.0,0.094,0.0,0.0,0.0,0.016,0.0,0.172,0.0,0.016,0.0,0.0,0.0,0.0
Total,0.014,0.018,0.012,0.0,0.02,0.043,0.031,0.008,0.03,0.024,0.025,0.017,0.004,0.005,0.002,0.003,0.114,0.023,0.058,0.004,0.018,0.01,0.015,0.015,0.024,0.062,0.021,0.011,0.012,0.019,0.043,0.014,0.014,0.028,0.022,0.012,0.026,0.023,0.01,0.007,0.017,0.01,0.03,0.032,0.011,0.015,0.015,0.004,0.002,0.003
