,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1071,2,356,4,62,175,6,0,1,164,142,307,1,1,0,32,2,95,0,11,86,0,251,0,1,4,0,5,7,32,2,33,1,1,2,0,14,18,0,3,26,0,1,6,26,16,15,7,0,1
1930-1939,993,2,720,5,192,290,6,1,3,238,204,375,1,1,1,27,2,114,0,13,113,0,235,0,2,1,2,2,10,30,1,44,0,2,3,2,5,33,0,1,49,2,2,17,24,29,42,4,0,0
1940-1949,929,11,609,19,304,366,49,5,16,190,198,176,13,11,4,28,9,120,3,20,117,7,159,3,5,10,3,10,37,44,15,57,3,2,9,1,14,66,1,17,36,2,6,20,17,19,29,15,5,0
1950-1959,693,15,352,18,439,440,50,10,10,265,141,167,17,9,4,58,16,181,6,19,155,6,136,4,3,11,2,22,58,59,12,79,11,2,18,8,45,60,2,18,50,1,4,26,40,20,27,13,3,4
1960-1969,632,93,290,133,464,434,185,49,156,280,203,116,71,50,26,197,83,220,42,68,223,36,123,33,42,76,22,72,109,144,91,128,69,51,122,55,132,122,24,62,57,33,45,54,41,36,21,29,12,7
1970-1979,331,238,154,321,312,171,327,125,346,155,151,54,178,182,79,174,229,127,112,146,150,86,59,86,77,179,83,167,146,137,217,123,162,94,216,155,200,129,97,118,70,61,59,37,35,19,13,36,19,2
1980-1989,154,282,69,302,231,61,248,148,273,68,103,17,169,169,117,179,149,73,128,133,58,129,22,161,100,137,78,134,110,55,160,89,121,69,129,125,86,73,66,73,45,49,27,36,16,8,5,8,22,0
1990-1999,54,409,63,343,73,28,211,245,191,32,41,15,187,201,118,139,144,53,143,138,53,161,16,209,123,125,88,109,103,60,108,79,87,131,69,112,42,48,62,62,21,57,31,19,7,7,4,1,16,1
2000-2009,32,596,35,343,55,20,205,388,166,17,26,13,173,175,203,103,127,33,182,168,26,162,8,192,207,139,184,76,93,36,61,40,102,114,61,47,35,48,67,65,9,56,35,13,3,3,1,1,14,1
2010-2019,24,553,53,251,46,13,113,362,118,8,16,6,121,142,300,31,101,9,194,112,8,261,4,91,132,81,172,80,59,23,56,35,60,71,37,24,23,30,46,59,10,43,26,10,1,2,1,3,4,0
2020-2029,0,12,0,0,0,0,0,2,2,0,0,0,3,0,11,0,0,1,6,3,0,5,0,0,4,1,4,0,1,2,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Total,4913,2213,2701,1739,2178,1998,1400,1335,1282,1417,1225,1246,934,941,863,968,862,1026,816,831,989,853,1013,779,696,764,638,677,733,622,724,708,617,538,666,530,596,627,366,479,373,304,236,238,210,159,158,117,95,16
