,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.103,0.081,0.069,0.01,0.003,0.0,0.06,0.033,0.048,0.093,0.001,0.0,0.0,0.003,0.0,0.1,0.04,0.0,0.019,0.0,0.016,0.03,0.015,0.001,0.027,0.028,0.028,0.0,0.0,0.003,0.021,0.001,0.0,0.015,0.0,0.016,0.0,0.009,0.054,0.028,0.012,0.009,0.0,0.0,0.016,0.004,0.0,0.0,0.0,0.0
1970-1979,0.098,0.109,0.081,0.003,0.002,0.002,0.059,0.051,0.049,0.078,0.002,0.0,0.007,0.01,0.001,0.04,0.049,0.004,0.04,0.004,0.025,0.035,0.047,0.005,0.015,0.013,0.025,0.001,0.001,0.005,0.034,0.001,0.0,0.023,0.002,0.02,0.001,0.006,0.009,0.009,0.004,0.018,0.001,0.0,0.002,0.006,0.0,0.004,0.001,0.0
1980-1989,0.097,0.076,0.078,0.012,0.014,0.001,0.066,0.067,0.067,0.045,0.01,0.001,0.008,0.013,0.002,0.027,0.03,0.007,0.044,0.015,0.036,0.034,0.031,0.016,0.021,0.015,0.024,0.007,0.001,0.002,0.026,0.001,0.009,0.021,0.0,0.018,0.002,0.007,0.004,0.004,0.007,0.013,0.004,0.007,0.005,0.003,0.001,0.001,0.0,0.001
1990-1999,0.071,0.037,0.059,0.042,0.049,0.014,0.042,0.035,0.022,0.016,0.053,0.033,0.037,0.039,0.017,0.025,0.029,0.027,0.016,0.034,0.01,0.006,0.023,0.026,0.017,0.018,0.021,0.012,0.006,0.014,0.015,0.009,0.019,0.009,0.005,0.013,0.005,0.013,0.002,0.013,0.022,0.001,0.007,0.003,0.007,0.002,0.005,0.003,0.0,0.001
2000-2009,0.005,0.0,0.002,0.095,0.108,0.042,0.011,0.016,0.005,0.002,0.061,0.073,0.08,0.054,0.046,0.008,0.01,0.053,0.001,0.046,0.0,0.0,0.01,0.03,0.008,0.011,0.001,0.036,0.02,0.038,0.0,0.025,0.028,0.0,0.02,0.002,0.025,0.008,0.001,0.001,0.004,0.0,0.002,0.008,0.0,0.0,0.001,0.0,0.0,0.001
2010-2019,0.006,0.0,0.001,0.072,0.072,0.118,0.001,0.016,0.0,0.0,0.068,0.066,0.069,0.039,0.076,0.006,0.005,0.051,0.0,0.023,0.0,0.0,0.002,0.015,0.007,0.01,0.005,0.023,0.059,0.029,0.0,0.032,0.031,0.001,0.039,0.001,0.012,0.006,0.002,0.002,0.007,0.0,0.012,0.003,0.0,0.0,0.007,0.005,0.0,0.0
2020-2029,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.062,0.0,0.0,0.031,0.0,0.188,0.031,0.094,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.031,0.0,0.219,0.0,0.0,0.0,0.0,0.031,0.031,0.0,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.063,0.041,0.029,0.023,0.025,0.024,0.024,0.039,0.019,0.035,0.034,0.017,0.039,0.044,0.024,0.046,0.016,0.014,0.012,0.022,0.009,0.011,0.024,0.009,0.121,0.032,0.01,0.008,0.009,0.015,0.01,0.007,0.012,0.007,0.028,0.007,0.016,0.005,0.007,0.009,0.009,0.029,0.006,0.005,0.003,0.002,0.001,0.001,0.0,0.0
