,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,6,2,0,4,0,0,6,0,1,0,0,0,1,1,0,0,2,0,0,5,1,0,0,0,1,4,0,5,7,1,2,1,1,1,2,0,1,2,0,3,0,0,1,1,0,0,0,0,0,0
1930-1939,19,2,0,5,0,0,6,1,3,3,0,0,1,1,1,0,2,1,0,2,4,0,0,0,2,1,2,2,10,0,1,1,0,2,2,2,0,8,0,1,1,2,0,5,1,0,0,2,0,0
1940-1949,70,11,0,18,0,0,49,5,16,12,1,0,13,11,4,0,9,2,3,10,18,7,0,3,5,10,3,10,37,1,15,8,3,2,9,1,3,44,1,17,0,2,4,10,4,0,0,5,5,0
1950-1959,63,15,0,18,0,0,50,10,10,19,0,0,17,9,4,3,16,12,6,11,27,6,0,4,3,11,2,22,58,1,12,11,11,2,18,8,18,44,2,18,1,1,0,16,5,0,0,6,3,2
1960-1969,78,93,0,133,0,0,185,49,156,20,1,0,71,50,26,35,83,15,42,60,49,36,0,33,42,76,22,72,109,10,91,49,69,51,121,55,83,83,24,62,11,33,32,32,11,0,0,12,12,3
1970-1979,39,238,0,321,0,0,327,125,346,9,0,0,178,182,79,88,229,14,112,141,32,86,0,86,77,179,83,167,146,25,217,80,162,94,216,155,172,99,97,118,19,61,57,24,4,0,0,14,19,1
1980-1989,15,282,0,302,0,0,248,148,273,2,0,0,169,169,117,101,149,6,128,130,15,129,0,161,100,137,78,134,110,14,160,58,121,69,129,125,81,51,66,73,18,49,26,26,8,0,0,1,21,0
1990-1999,4,409,0,343,0,0,211,245,191,1,0,0,187,201,118,84,144,2,143,136,6,161,0,209,123,125,88,109,103,30,108,60,87,131,69,112,41,35,62,62,14,57,26,14,3,0,0,1,15,0
2000-2009,1,596,0,343,0,0,205,388,166,1,0,0,173,175,203,74,127,1,182,165,0,162,0,192,207,139,184,76,93,16,61,31,102,114,61,47,32,27,67,65,6,56,27,12,0,0,0,1,14,0
2010-2019,0,553,0,251,0,0,113,362,118,0,0,0,121,142,300,24,101,0,194,111,1,261,0,91,132,81,172,80,59,12,56,28,60,71,37,24,23,20,46,59,6,43,22,9,0,0,0,1,4,0
2020-2029,0,12,0,0,0,0,0,2,2,0,0,0,3,0,11,0,0,0,6,3,0,5,0,0,4,1,4,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Total,295,2213,0,1738,0,0,1400,1335,1282,67,2,0,934,941,863,409,862,53,816,774,153,853,0,779,696,764,638,677,733,110,724,328,617,538,664,530,454,413,366,479,76,304,195,149,36,0,0,43,93,6
