,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,4,1,0,7,0,0,3,0,2,0,0,0,2,0,0,0,3,0,0,2,1,1,0,1,0,1,0,0,1,0,9,2,4,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0
1950-1959,6,3,0,3,0,0,6,2,0,0,0,0,1,2,0,0,2,1,0,0,5,1,0,0,0,0,2,0,4,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,8,11,0,17,0,0,27,8,21,1,0,0,15,5,5,7,11,1,6,10,4,8,0,5,4,12,3,17,12,3,18,8,11,12,12,10,17,11,4,10,1,3,3,0,0,0,0,2,3,1
1970-1979,8,57,0,81,0,4,68,32,83,2,0,0,44,42,19,28,31,6,22,35,4,25,0,34,35,39,14,39,26,8,50,18,39,34,29,40,65,14,31,18,3,10,15,7,1,0,0,5,3,0
1980-1989,7,162,0,127,0,0,123,59,127,0,0,0,75,79,60,50,76,5,50,52,2,54,0,79,85,69,39,63,49,9,63,27,77,57,35,59,41,15,51,30,9,25,24,6,0,0,0,1,14,1
1990-1999,3,324,0,236,0,0,147,207,150,1,0,0,134,114,151,73,104,5,124,91,5,88,0,116,106,90,78,97,106,30,76,33,79,122,53,131,36,32,71,44,13,30,17,9,1,0,0,1,15,0
2000-2009,2,495,0,276,0,0,135,293,114,0,0,0,140,144,170,39,103,1,158,100,0,114,0,98,192,89,164,72,59,12,54,21,75,94,40,39,28,16,124,49,5,34,17,7,1,0,0,0,11,0
2010-2019,0,389,0,148,0,0,99,250,72,0,0,0,78,88,128,18,67,0,120,65,1,110,0,58,113,57,142,49,44,3,32,23,38,51,32,15,10,13,74,32,4,29,6,1,0,0,0,0,3,0
2020-2029,0,1,0,3,0,0,1,4,1,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0
Total,38,1443,0,898,0,4,609,855,570,4,0,0,489,475,536,215,397,19,480,357,22,401,0,391,536,357,442,338,302,65,303,133,323,371,203,294,199,108,359,185,35,132,82,30,3,0,0,9,49,2
