,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,0.077,0.019,0.0,0.135,0.0,0.0,0.058,0.0,0.038,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.058,0.0,0.0,0.038,0.019,0.019,0.0,0.019,0.0,0.019,0.0,0.0,0.019,0.0,0.173,0.038,0.077,0.0,0.0,0.0,0.0,0.096,0.019,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-1959,0.136,0.068,0.0,0.068,0.0,0.0,0.136,0.045,0.0,0.0,0.0,0.0,0.023,0.045,0.0,0.0,0.045,0.023,0.0,0.0,0.114,0.023,0.0,0.0,0.0,0.0,0.045,0.0,0.091,0.0,0.0,0.023,0.0,0.0,0.045,0.0,0.023,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.023,0.032,0.0,0.049,0.0,0.0,0.078,0.023,0.061,0.003,0.0,0.0,0.043,0.014,0.014,0.02,0.032,0.003,0.017,0.029,0.012,0.023,0.0,0.014,0.012,0.035,0.009,0.049,0.035,0.009,0.052,0.023,0.032,0.035,0.035,0.029,0.049,0.032,0.012,0.029,0.003,0.009,0.009,0.0,0.0,0.0,0.0,0.006,0.009,0.003
1970-1979,0.007,0.049,0.0,0.069,0.0,0.003,0.058,0.027,0.071,0.002,0.0,0.0,0.038,0.036,0.016,0.024,0.027,0.005,0.019,0.03,0.003,0.021,0.0,0.029,0.03,0.033,0.012,0.033,0.022,0.007,0.043,0.015,0.033,0.029,0.025,0.034,0.056,0.012,0.027,0.015,0.003,0.009,0.013,0.006,0.001,0.0,0.0,0.004,0.003,0.0
1980-1989,0.003,0.08,0.0,0.062,0.0,0.0,0.06,0.029,0.062,0.0,0.0,0.0,0.037,0.039,0.029,0.025,0.037,0.002,0.025,0.026,0.001,0.027,0.0,0.039,0.042,0.034,0.019,0.031,0.024,0.004,0.031,0.013,0.038,0.028,0.017,0.029,0.02,0.007,0.025,0.015,0.004,0.012,0.012,0.003,0.0,0.0,0.0,0.0,0.007,0.0
1990-1999,0.001,0.097,0.0,0.071,0.0,0.0,0.044,0.062,0.045,0.0,0.0,0.0,0.04,0.034,0.045,0.022,0.031,0.001,0.037,0.027,0.001,0.026,0.0,0.035,0.032,0.027,0.023,0.029,0.032,0.009,0.023,0.01,0.024,0.036,0.016,0.039,0.011,0.01,0.021,0.013,0.004,0.009,0.005,0.003,0.0,0.0,0.0,0.0,0.004,0.0
2000-2009,0.001,0.138,0.0,0.077,0.0,0.0,0.038,0.082,0.032,0.0,0.0,0.0,0.039,0.04,0.047,0.011,0.029,0.0,0.044,0.028,0.0,0.032,0.0,0.027,0.054,0.025,0.046,0.02,0.016,0.003,0.015,0.006,0.021,0.026,0.011,0.011,0.008,0.004,0.035,0.014,0.001,0.009,0.005,0.002,0.0,0.0,0.0,0.0,0.003,0.0
2010-2019,0.0,0.158,0.0,0.06,0.0,0.0,0.04,0.102,0.029,0.0,0.0,0.0,0.032,0.036,0.052,0.007,0.027,0.0,0.049,0.026,0.0,0.045,0.0,0.024,0.046,0.023,0.058,0.02,0.018,0.001,0.013,0.009,0.015,0.021,0.013,0.006,0.004,0.005,0.03,0.013,0.002,0.012,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.0
2020-2029,0.0,0.038,0.0,0.115,0.0,0.0,0.038,0.154,0.038,0.0,0.0,0.0,0.0,0.038,0.115,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.038,0.038,0.0,0.038,0.0,0.0,0.038,0.0,0.0,0.038,0.0,0.115,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.003,0.11,0.0,0.069,0.0,0.0,0.047,0.065,0.044,0.0,0.0,0.0,0.037,0.036,0.041,0.016,0.03,0.001,0.037,0.027,0.002,0.031,0.0,0.03,0.041,0.027,0.034,0.026,0.023,0.005,0.023,0.01,0.025,0.028,0.016,0.023,0.015,0.008,0.027,0.014,0.003,0.01,0.006,0.002,0.0,0.0,0.0,0.001,0.004,0.0
