,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.097,0.032,0.0,0.065,0.0,0.0,0.097,0.0,0.016,0.0,0.0,0.0,0.016,0.016,0.0,0.0,0.032,0.0,0.0,0.081,0.016,0.0,0.0,0.0,0.016,0.065,0.0,0.081,0.113,0.016,0.032,0.016,0.016,0.016,0.032,0.0,0.016,0.032,0.0,0.048,0.0,0.0,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.198,0.021,0.0,0.052,0.0,0.0,0.062,0.01,0.031,0.031,0.0,0.0,0.01,0.01,0.01,0.0,0.021,0.01,0.0,0.021,0.042,0.0,0.0,0.0,0.021,0.01,0.021,0.021,0.104,0.0,0.01,0.01,0.0,0.021,0.021,0.021,0.0,0.083,0.0,0.01,0.01,0.021,0.0,0.052,0.01,0.0,0.0,0.021,0.0,0.0
1940-1949,0.152,0.024,0.0,0.039,0.0,0.0,0.106,0.011,0.035,0.026,0.002,0.0,0.028,0.024,0.009,0.0,0.02,0.004,0.007,0.022,0.039,0.015,0.0,0.007,0.011,0.022,0.007,0.022,0.08,0.002,0.033,0.017,0.007,0.004,0.02,0.002,0.007,0.095,0.002,0.037,0.0,0.004,0.009,0.022,0.009,0.0,0.0,0.011,0.011,0.0
1950-1959,0.11,0.026,0.0,0.031,0.0,0.0,0.087,0.017,0.017,0.033,0.0,0.0,0.03,0.016,0.007,0.005,0.028,0.021,0.01,0.019,0.047,0.01,0.0,0.007,0.005,0.019,0.003,0.038,0.101,0.002,0.021,0.019,0.019,0.003,0.031,0.014,0.031,0.077,0.003,0.031,0.002,0.002,0.0,0.028,0.009,0.0,0.0,0.01,0.005,0.003
1960-1969,0.033,0.039,0.0,0.056,0.0,0.0,0.078,0.021,0.066,0.008,0.0,0.0,0.03,0.021,0.011,0.015,0.035,0.006,0.018,0.025,0.021,0.015,0.0,0.014,0.018,0.032,0.009,0.03,0.046,0.004,0.038,0.021,0.029,0.021,0.051,0.023,0.035,0.035,0.01,0.026,0.005,0.014,0.013,0.013,0.005,0.0,0.0,0.005,0.005,0.001
1970-1979,0.008,0.048,0.0,0.065,0.0,0.0,0.066,0.025,0.07,0.002,0.0,0.0,0.036,0.037,0.016,0.018,0.047,0.003,0.023,0.029,0.007,0.017,0.0,0.017,0.016,0.036,0.017,0.034,0.03,0.005,0.044,0.016,0.033,0.019,0.044,0.032,0.035,0.02,0.02,0.024,0.004,0.012,0.012,0.005,0.001,0.0,0.0,0.003,0.004,0.0
1980-1989,0.004,0.067,0.0,0.072,0.0,0.0,0.059,0.035,0.065,0.0,0.0,0.0,0.04,0.04,0.028,0.024,0.035,0.001,0.03,0.031,0.004,0.031,0.0,0.038,0.024,0.033,0.019,0.032,0.026,0.003,0.038,0.014,0.029,0.016,0.031,0.03,0.019,0.012,0.016,0.017,0.004,0.012,0.006,0.006,0.002,0.0,0.0,0.0,0.005,0.0
1990-1999,0.001,0.096,0.0,0.08,0.0,0.0,0.049,0.057,0.045,0.0,0.0,0.0,0.044,0.047,0.028,0.02,0.034,0.0,0.033,0.032,0.001,0.038,0.0,0.049,0.029,0.029,0.021,0.026,0.024,0.007,0.025,0.014,0.02,0.031,0.016,0.026,0.01,0.008,0.015,0.015,0.003,0.013,0.006,0.003,0.001,0.0,0.0,0.0,0.004,0.0
2000-2009,0.0,0.13,0.0,0.075,0.0,0.0,0.045,0.084,0.036,0.0,0.0,0.0,0.038,0.038,0.044,0.016,0.028,0.0,0.04,0.036,0.0,0.035,0.0,0.042,0.045,0.03,0.04,0.017,0.02,0.003,0.013,0.007,0.022,0.025,0.013,0.01,0.007,0.006,0.015,0.014,0.001,0.012,0.006,0.003,0.0,0.0,0.0,0.0,0.003,0.0
2010-2019,0.0,0.146,0.0,0.066,0.0,0.0,0.03,0.096,0.031,0.0,0.0,0.0,0.032,0.037,0.079,0.006,0.027,0.0,0.051,0.029,0.0,0.069,0.0,0.024,0.035,0.021,0.045,0.021,0.016,0.003,0.015,0.007,0.016,0.019,0.01,0.006,0.006,0.005,0.012,0.016,0.002,0.011,0.006,0.002,0.0,0.0,0.0,0.0,0.001,0.0
2020-2029,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.0,0.049,0.0,0.18,0.0,0.0,0.0,0.098,0.049,0.0,0.082,0.0,0.0,0.066,0.016,0.066,0.0,0.016,0.0,0.016,0.016,0.016,0.016,0.0,0.016,0.0,0.0,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.012,0.087,0.0,0.068,0.0,0.0,0.055,0.053,0.05,0.003,0.0,0.0,0.037,0.037,0.034,0.016,0.034,0.002,0.032,0.03,0.006,0.034,0.0,0.031,0.027,0.03,0.025,0.027,0.029,0.004,0.029,0.013,0.024,0.021,0.026,0.021,0.018,0.016,0.014,0.019,0.003,0.012,0.008,0.006,0.001,0.0,0.0,0.002,0.004,0.0
