,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.361,0.001,0.111,0.002,0.022,0.055,0.002,0.0,0.0,0.055,0.049,0.105,0.0,0.001,0.0,0.009,0.0,0.032,0.0,0.004,0.028,0.0,0.086,0.0,0.0,0.001,0.0,0.001,0.003,0.01,0.001,0.013,0.0,0.0,0.001,0.0,0.004,0.009,0.0,0.001,0.009,0.0,0.001,0.003,0.008,0.005,0.005,0.002,0.0,0.0
1930-1939,0.274,0.001,0.177,0.001,0.047,0.073,0.002,0.0,0.001,0.061,0.051,0.094,0.0,0.0,0.0,0.007,0.0,0.032,0.0,0.003,0.029,0.001,0.062,0.0,0.0,0.0,0.0,0.0,0.003,0.009,0.0,0.011,0.0,0.001,0.001,0.0,0.001,0.009,0.0,0.0,0.012,0.0,0.0,0.004,0.006,0.007,0.011,0.002,0.0,0.0
1940-1949,0.244,0.003,0.151,0.007,0.073,0.094,0.012,0.002,0.005,0.052,0.053,0.045,0.004,0.002,0.001,0.007,0.003,0.034,0.001,0.007,0.032,0.002,0.041,0.001,0.001,0.003,0.001,0.002,0.009,0.014,0.005,0.015,0.002,0.001,0.002,0.001,0.004,0.019,0.001,0.005,0.01,0.001,0.002,0.006,0.006,0.005,0.007,0.005,0.001,0.0
1950-1959,0.196,0.004,0.089,0.006,0.109,0.117,0.015,0.003,0.003,0.067,0.04,0.042,0.004,0.003,0.001,0.016,0.004,0.044,0.002,0.004,0.046,0.001,0.035,0.001,0.001,0.003,0.001,0.005,0.013,0.017,0.003,0.021,0.002,0.001,0.004,0.002,0.01,0.015,0.0,0.004,0.013,0.001,0.002,0.006,0.01,0.006,0.006,0.004,0.001,0.001
1960-1969,0.109,0.018,0.045,0.022,0.069,0.078,0.033,0.009,0.027,0.046,0.032,0.02,0.013,0.009,0.005,0.034,0.014,0.037,0.007,0.014,0.039,0.007,0.023,0.005,0.006,0.012,0.004,0.015,0.017,0.028,0.015,0.025,0.012,0.01,0.019,0.01,0.023,0.019,0.004,0.01,0.01,0.006,0.008,0.008,0.009,0.006,0.004,0.006,0.002,0.001
1970-1979,0.047,0.036,0.023,0.049,0.041,0.024,0.046,0.018,0.048,0.021,0.02,0.009,0.027,0.025,0.013,0.027,0.03,0.02,0.015,0.022,0.02,0.014,0.008,0.014,0.012,0.025,0.011,0.024,0.021,0.025,0.029,0.017,0.025,0.015,0.028,0.023,0.03,0.017,0.016,0.017,0.01,0.009,0.008,0.006,0.005,0.003,0.002,0.005,0.002,0.0
1980-1989,0.025,0.057,0.014,0.058,0.039,0.011,0.048,0.026,0.05,0.01,0.017,0.004,0.032,0.032,0.024,0.031,0.029,0.014,0.022,0.026,0.012,0.023,0.005,0.031,0.023,0.026,0.015,0.028,0.019,0.014,0.025,0.016,0.026,0.016,0.02,0.025,0.018,0.012,0.019,0.013,0.007,0.01,0.007,0.006,0.004,0.002,0.001,0.002,0.004,0.0
1990-1999,0.012,0.087,0.015,0.07,0.014,0.006,0.044,0.051,0.04,0.006,0.009,0.003,0.036,0.035,0.032,0.028,0.029,0.009,0.031,0.027,0.009,0.029,0.002,0.036,0.026,0.025,0.02,0.024,0.025,0.014,0.021,0.015,0.02,0.029,0.014,0.028,0.01,0.01,0.015,0.012,0.005,0.011,0.006,0.003,0.002,0.001,0.001,0.0,0.003,0.0
2000-2009,0.008,0.131,0.007,0.073,0.01,0.004,0.04,0.07,0.032,0.004,0.005,0.002,0.035,0.036,0.04,0.019,0.029,0.005,0.037,0.03,0.005,0.03,0.002,0.034,0.041,0.026,0.041,0.017,0.016,0.01,0.013,0.008,0.019,0.024,0.011,0.01,0.007,0.008,0.021,0.013,0.002,0.011,0.006,0.002,0.001,0.001,0.0,0.001,0.003,0.0
2010-2019,0.005,0.145,0.015,0.062,0.012,0.005,0.033,0.088,0.028,0.002,0.004,0.002,0.031,0.035,0.062,0.009,0.027,0.002,0.046,0.029,0.002,0.054,0.001,0.024,0.037,0.021,0.045,0.019,0.016,0.006,0.012,0.008,0.013,0.017,0.011,0.007,0.005,0.007,0.018,0.013,0.003,0.01,0.004,0.002,0.0,0.0,0.0,0.001,0.001,0.0
2020-2029,0.0,0.142,0.016,0.031,0.008,0.008,0.008,0.063,0.031,0.0,0.008,0.0,0.024,0.008,0.118,0.0,0.008,0.016,0.071,0.063,0.0,0.071,0.0,0.016,0.039,0.016,0.031,0.024,0.024,0.016,0.016,0.008,0.016,0.016,0.008,0.008,0.008,0.0,0.031,0.016,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.116,0.057,0.06,0.035,0.04,0.043,0.026,0.03,0.024,0.03,0.026,0.03,0.019,0.017,0.027,0.017,0.016,0.022,0.021,0.021,0.02,0.021,0.024,0.015,0.017,0.014,0.015,0.014,0.015,0.015,0.013,0.014,0.012,0.012,0.011,0.01,0.011,0.011,0.011,0.009,0.007,0.006,0.005,0.004,0.005,0.003,0.003,0.003,0.002,0.0
