,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1697,3,521,8,105,260,11,2,2,258,230,491,1,3,1,40,2,149,1,17,131,2,402,0,1,5,0,6,15,45,3,62,1,1,3,0,18,42,0,4,40,0,4,13,39,23,22,11,0,1
1930-1939,1392,3,900,6,238,371,11,1,3,310,261,480,1,1,2,37,2,163,1,17,145,4,317,1,2,1,2,2,17,47,1,55,0,3,4,2,6,45,0,2,61,2,2,20,32,37,57,12,1,0
1940-1949,1456,17,904,39,438,561,71,11,28,312,315,271,22,14,7,41,18,201,6,41,193,13,247,6,5,15,5,14,53,86,30,89,9,3,14,3,25,114,4,30,59,4,9,33,34,30,41,32,6,0
1950-1959,1092,23,497,31,607,652,86,16,16,372,224,233,25,16,5,87,20,247,9,25,256,8,194,7,6,15,4,26,70,94,18,116,13,3,24,9,57,85,2,23,70,3,9,36,57,33,34,20,5,5
1960-1969,990,159,404,197,622,703,303,84,246,421,294,182,115,80,45,304,127,334,63,126,357,60,205,48,51,110,38,132,152,250,135,224,107,87,173,91,210,172,39,87,94,54,70,73,79,51,34,52,20,9
1970-1979,520,398,255,550,462,264,509,204,534,239,229,98,302,280,142,298,335,220,171,241,227,153,93,156,136,284,121,265,238,278,320,192,274,171,312,255,332,186,178,191,112,102,95,64,52,33,19,57,27,3
1980-1989,265,594,146,607,407,116,497,274,522,108,176,41,331,338,246,320,307,143,230,269,129,244,52,325,237,272,159,295,200,151,265,166,270,172,213,262,193,127,198,132,75,100,71,66,37,18,8,25,43,3
1990-1999,122,922,154,740,151,61,470,535,420,62,91,34,382,368,335,294,311,97,325,287,98,303,25,377,277,267,210,258,260,153,218,158,210,303,148,295,109,105,162,131,50,118,62,33,16,10,7,3,34,1
2000-2009,90,1477,78,821,108,43,447,793,362,48,55,26,395,410,455,210,325,59,416,339,59,336,20,382,463,293,458,186,184,115,141,91,214,269,122,117,83,89,238,147,24,120,64,27,7,9,2,8,30,1
2010-2019,45,1261,133,537,104,41,287,763,240,18,33,19,269,307,540,82,233,14,395,249,17,472,9,208,323,179,392,163,142,51,100,73,116,149,93,62,42,60,154,113,22,89,35,17,2,4,2,5,10,0
2020-2029,0,18,2,4,1,1,1,8,4,0,1,0,3,1,15,0,1,2,9,8,0,9,0,2,5,2,4,3,3,2,2,1,2,2,1,1,1,0,4,2,0,1,1,0,0,0,0,0,0,0
Total,7669,4875,3994,3540,3243,3073,2693,2691,2377,2148,1909,1875,1846,1818,1793,1713,1681,1629,1626,1619,1612,1604,1564,1512,1506,1443,1393,1350,1334,1272,1233,1227,1216,1163,1107,1097,1076,1025,979,862,607,593,422,382,355,248,226,225,176,23
