,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1960-1969,1,0,0,5,4,6,1,3,1,2,6,0,11,7,2,2,1,4,2,4,2,0,3,3,1,1,1,1,0,2,0,6,3,0,5,0,0,0,1,0,0,1,3,3,1,0,0,2,0,1
1970-1979,3,1,0,19,12,12,0,9,14,4,10,1,2,15,5,7,6,6,6,6,9,1,11,3,16,4,1,7,5,1,2,4,4,0,2,1,1,1,1,2,1,2,1,0,0,1,2,0,2,1
1980-1989,7,4,4,12,15,13,4,12,20,4,14,1,3,5,4,11,16,16,9,15,11,1,8,5,19,5,3,3,4,2,8,5,6,5,5,5,0,3,4,4,4,1,2,2,6,3,1,2,2,0
1990-1999,8,13,13,5,3,5,2,5,8,4,4,7,5,1,3,7,6,3,5,1,1,5,4,4,0,1,1,8,4,4,6,1,2,2,4,2,5,3,4,4,1,0,1,0,1,1,3,1,0,0
2000-2009,13,12,13,0,0,0,8,0,2,7,0,7,4,0,6,0,1,1,0,1,1,2,3,0,2,4,5,4,3,2,2,2,4,3,0,0,1,3,0,0,2,2,1,1,1,0,0,1,0,2
2010-2019,31,22,15,0,0,0,11,0,1,6,0,7,8,0,4,0,0,0,0,0,0,8,3,1,0,0,2,0,0,6,3,1,1,3,0,0,5,3,0,2,5,0,1,2,1,0,0,0,0,0
2020-2029,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,63,52,47,41,34,36,27,29,46,28,35,23,33,28,24,27,30,30,22,27,24,17,32,16,38,15,13,23,16,17,21,19,20,13,16,8,12,13,10,12,14,6,9,8,10,5,6,6,5,4
