,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1930-1939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,1,1,2,10,14,16,2,10,8,3,6,0,4,11,7,15,10,12,10,12,8,0,5,7,7,4,2,3,5,1,3,2,6,1,4,5,0,1,1,0,2,1,3,3,3,1,0,3,2,4
1970-1979,2,3,3,33,23,29,0,31,20,6,13,1,1,25,6,16,21,19,6,14,16,4,14,9,15,7,2,7,7,3,6,8,7,0,4,6,0,0,4,3,3,2,7,1,1,1,2,3,1,1
1980-1989,4,3,12,30,18,19,2,17,18,3,13,9,8,16,15,14,14,15,13,17,10,3,6,16,14,15,4,6,8,4,10,8,9,5,8,8,0,1,4,7,3,6,3,1,3,3,2,1,4,2
1990-1999,25,18,26,6,10,11,16,10,17,12,8,11,9,5,13,6,5,5,17,10,7,6,8,6,8,8,16,6,8,5,10,9,5,10,8,4,9,2,4,7,3,3,1,3,5,6,5,3,2,1
2000-2009,37,34,14,3,0,2,16,2,1,7,1,16,12,3,9,3,1,1,7,1,0,8,7,2,1,2,8,4,7,5,6,3,9,2,3,2,14,7,6,4,6,7,3,2,0,2,2,1,2,2
2010-2019,47,46,23,0,0,0,21,1,1,20,0,18,18,1,3,0,0,0,2,3,0,15,2,0,0,4,6,5,6,11,3,1,4,13,1,0,5,7,3,7,2,1,2,0,0,1,3,0,1,2
2020-2029,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,118,106,80,82,65,77,58,72,66,51,41,55,52,62,53,54,51,52,55,57,41,36,43,41,45,40,39,31,41,30,38,31,40,31,28,25,28,18,22,28,19,20,19,10,12,14,15,11,12,12
