,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1960-1969,1,0,1,5,5,6,0,5,8,1,9,0,7,21,7,3,7,11,3,8,7,0,1,2,6,6,1,2,3,2,2,1,2,1,6,5,0,0,0,0,2,2,2,0,1,0,1,0,2,1
1970-1979,3,0,4,12,17,15,3,12,12,3,17,1,5,17,5,15,7,14,11,15,13,1,7,6,13,6,5,12,6,1,5,5,4,0,8,6,3,0,1,1,1,2,2,3,6,1,2,4,0,2
1980-1989,2,4,9,16,23,19,3,13,12,12,16,2,3,9,11,13,9,9,8,13,5,2,7,9,4,6,9,3,7,4,0,8,3,0,7,7,2,0,9,3,1,3,6,3,4,2,0,1,0,0
1990-1999,13,9,7,5,4,7,9,4,5,4,7,6,4,3,6,3,7,8,6,5,2,4,6,6,3,7,5,6,3,4,5,6,0,7,6,3,2,3,1,3,1,0,1,5,0,1,2,2,1,0
2000-2009,29,25,13,0,0,1,17,2,1,12,2,7,4,0,5,1,1,1,5,3,2,9,2,5,1,3,6,4,2,5,0,1,1,6,1,0,6,4,4,4,4,1,0,0,0,0,3,0,1,0
2010-2019,25,15,7,1,1,1,5,1,0,2,0,3,5,0,1,1,1,0,1,0,0,4,1,1,0,1,2,1,0,5,1,1,2,3,0,1,2,2,2,2,1,0,1,3,0,1,0,0,1,0
2020-2029,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Total,74,54,41,39,50,49,37,37,38,34,51,21,28,50,35,36,32,43,35,44,29,20,24,29,27,29,28,28,21,21,13,22,12,17,28,22,15,10,17,13,10,8,13,14,11,6,9,7,5,3
