,0,1,2,3,4
1920-1929,0,1965,393,4,11
1930-1939,2,2051,474,5,11
1940-1949,0,1768,346,10,5
1950-1959,2,1541,565,16,4
1960-1969,2,1679,697,41,25
1970-1979,0,1022,358,37,27
1980-1989,0,475,209,35,10
1990-1999,1,240,153,12,11
2000-2009,1,155,101,7,5
2010-2019,1,77,36,8,5
2020-2029,0,2,0,0,1
Total,9,10975,3332,175,115
